"sim","censoring","n","interpolate","extrapolate","alpha_tr","beta_tr","gamma_tr"
"123-59","Light",1000,"carry-forward","weibull",0.986909124114058,0.432637046042106,0.27139721387921
"123-60","Light",1000,"carry-forward","weibull",1.02236385831023,0.505951663462573,0.223678667337364
"123-61","Light",1000,"carry-forward","weibull",1.0504658528052,0.598898255578578,0.106722855212427
"123-62","Light",1000,"carry-forward","weibull",1.07345540118042,0.498472105909169,0.124925969787546
"123-63","Light",1000,"carry-forward","weibull",1.06980293361931,0.269835879684965,0.269357638182493
"123-64","Light",1000,"carry-forward","weibull",1.07079700631693,0.494807599114722,0.139618727107976
"123-65","Light",1000,"carry-forward","weibull",0.991895663208598,0.501188316712119,0.242263773474945
"123-66","Light",1000,"carry-forward","weibull",1.08013116444803,0.293720620573307,0.278350238920325
"123-67","Light",1000,"carry-forward","weibull",0.979279462507246,0.603833152832589,0.282280437446895
"123-68","Light",1000,"carry-forward","weibull",0.922523377859433,0.448763378197196,0.371026094048243
"123-69","Light",1000,"carry-forward","weibull",0.964605635456453,0.485513954263903,0.300448345663266
"123-70","Light",1000,"carry-forward","weibull",0.940945406800788,0.484056389035131,0.360042471799039
"123-71","Light",1000,"carry-forward","weibull",1.05569088748402,0.52966003096857,0.16270718236665
"123-72","Light",1000,"carry-forward","weibull",1.01655833122669,0.706523453162813,0.187026682053233
"123-73","Light",1000,"carry-forward","weibull",0.983043956626992,0.372496639842934,0.336338886260493
"123-74","Light",1000,"carry-forward","weibull",1.00589356361718,0.432065784552727,0.216505722593388
"123-75","Light",1000,"carry-forward","weibull",0.976545637502219,0.426923239415425,0.313699162233057
"123-76","Light",1000,"carry-forward","weibull",0.872676264701171,0.733778780695281,0.321002277547527
"123-77","Light",1000,"carry-forward","weibull",1.01301876578367,0.543217989391048,0.163191829026079
"123-78","Light",1000,"carry-forward","weibull",1.01083250294792,0.482640753719352,0.234510998657208
"123-79","Light",1000,"carry-forward","weibull",0.983495347221932,0.626278507381084,0.249492347720389
"123-80","Light",1000,"carry-forward","weibull",NA,NA,NA
"123-81","Light",1000,"carry-forward","weibull",0.895674196756601,0.642049180364526,0.339643290636412
"123-82","Light",1000,"carry-forward","weibull",0.922285159219498,0.60553953949702,0.363324857561026
"123-83","Light",1000,"carry-forward","weibull",0.982631893379178,0.411627106180107,0.413083353356321
"123-84","Light",1000,"carry-forward","weibull",1.00687466534324,0.501082341653016,0.290626455556947
"123-85","Light",1000,"carry-forward","weibull",0.953686431275169,0.59398135283162,0.26873873261195
"123-86","Light",1000,"carry-forward","weibull",0.962360979425236,0.423993227892038,0.286608741893082
"123-87","Light",1000,"carry-forward","weibull",0.979410762778448,0.467197623175495,0.192204436725316
"123-88","Light",1000,"carry-forward","weibull",1.01195102336857,0.423285841757057,0.275662059410469
"123-89","Light",1000,"carry-forward","weibull",1.00824667354387,0.435635554898452,0.251616880281615
"123-90","Light",1000,"carry-forward","weibull",1.12996013901769,0.365808885443707,0.127259850258993
"123-91","Light",1000,"carry-forward","weibull",1.0159554041536,0.578605637461972,0.22697349493068
"123-92","Light",1000,"carry-forward","weibull",0.99614462093764,0.444161720979498,0.327206178999659
"123-93","Light",1000,"carry-forward","weibull",1.01889954853723,0.538834089148717,0.270014177489533
"123-94","Light",1000,"carry-forward","weibull",1.06612817227659,0.326847998950819,0.245848447885503
"123-95","Light",1000,"carry-forward","weibull",1.03729178807974,0.552623185257281,0.157424518767283
"123-96","Light",1000,"carry-forward","weibull",1.02320299844642,0.411975453589714,0.312088650098344
"123-97","Light",1000,"carry-forward","weibull",1.00741599231654,0.376452563511596,0.283690913773392
"123-98","Light",1000,"carry-forward","weibull",0.980771078273537,0.449175835254658,0.271553947391604
"123-99","Light",1000,"carry-forward","weibull",1.00309044172543,0.554978920979451,0.227753164487825
"123-100","Light",1000,"carry-forward","weibull",1.03293200090584,0.517726828155418,0.212723627394365
"114-1","Light",2000,"carry-forward","drop-off",1.01761460970764,0.478695270532077,0.297391577267053
"114-2","Light",2000,"carry-forward","drop-off",1.00296517260894,0.473987095439143,0.280095873050782
"114-3","Light",2000,"carry-forward","drop-off",1.02171971952518,0.518150597466757,0.25460750587026
"114-4","Light",2000,"carry-forward","drop-off",1.05978076976563,0.489477406128516,0.215380813366122
"114-5","Light",2000,"carry-forward","drop-off",0.9817373183175,0.480366774363673,0.316029746323353
"114-6","Light",2000,"carry-forward","drop-off",1.0122807574501,0.519896769796187,0.222995192419748
"114-7","Light",2000,"carry-forward","drop-off",1.02990605608345,0.515870041659625,0.153167489016678
"114-8","Light",2000,"carry-forward","drop-off",0.944305936949716,0.464455721396373,0.328311065239614
"114-9","Light",2000,"carry-forward","drop-off",1.03325154490942,0.469789021533008,0.236757799443536
"114-10","Light",2000,"carry-forward","drop-off",1.00652078879074,0.546113111834553,0.213798090573416
"114-11","Light",2000,"carry-forward","drop-off",1.02219616280863,0.48109660697396,0.236942549017174
"114-12","Light",2000,"carry-forward","drop-off",0.949204773808531,0.545134739949659,0.327185979926884
"114-13","Light",2000,"carry-forward","drop-off",0.986112878505119,0.460760707834159,0.303000719449355
"114-14","Light",2000,"carry-forward","drop-off",1.05824040777127,0.372383792327643,0.205471263740353
"114-15","Light",2000,"carry-forward","drop-off",0.999255388160951,0.49807647742097,0.205992219342008
"114-16","Light",2000,"carry-forward","drop-off",0.998018227617076,0.476901440889075,0.286940797422236
"114-17","Light",2000,"carry-forward","drop-off",0.980623461399908,0.534707763911796,0.268629425272835
"114-18","Light",2000,"carry-forward","drop-off",0.987565101884073,0.475537574509463,0.281198900671175
"114-19","Light",2000,"carry-forward","drop-off",1.00725429089429,0.458048717237681,0.249498185710319
"114-20","Light",2000,"carry-forward","drop-off",1.03471956935122,0.555456872966655,0.242860791747588
"114-21","Light",2000,"carry-forward","drop-off",1.0439683148415,0.496923040492607,0.256214005196723
"114-22","Light",2000,"carry-forward","drop-off",1.0433428885114,0.420074404026387,0.311682020173612
"114-23","Light",2000,"carry-forward","drop-off",1.03223238567174,0.467854536637946,0.280376371069055
"114-24","Light",2000,"carry-forward","drop-off",0.982990198758243,0.50473450854943,0.252376888079602
"114-25","Light",2000,"carry-forward","drop-off",0.978621286971988,0.519872954552864,0.272946170294268
"114-26","Light",2000,"carry-forward","drop-off",1.02741136683276,0.454997388589194,0.22774259258781
"114-27","Light",2000,"carry-forward","drop-off",0.945175418469246,0.472868369767377,0.289478818032275
"114-28","Light",2000,"carry-forward","drop-off",1.01363001540897,0.526554781851313,0.270225717913044
"114-29","Light",2000,"carry-forward","drop-off",1.07095498699765,0.508480488120275,0.251810804559373
"114-30","Light",2000,"carry-forward","drop-off",1.03684761630113,0.554240245271826,0.227104216955364
"114-31","Light",2000,"carry-forward","drop-off",0.973029604281851,0.464919392481237,0.229318481900165
"114-32","Light",2000,"carry-forward","drop-off",1.04018708703772,0.505592764293129,0.199923909038461
"114-33","Light",2000,"carry-forward","drop-off",0.965869462626455,0.59642032262408,0.275162815272005
"114-34","Light",2000,"carry-forward","drop-off",1.00687998190209,0.480401979707095,0.237773114784755
"114-35","Light",2000,"carry-forward","drop-off",0.925866678104196,0.601340278261156,0.371848669249796
"114-36","Light",2000,"carry-forward","drop-off",0.90732634139462,0.584938305089233,0.283634706061976
"114-37","Light",2000,"carry-forward","drop-off",0.976458670464609,0.48969101821547,0.229398352407079
"114-38","Light",2000,"carry-forward","drop-off",1.00052098521217,0.581319286350512,0.213833505905896
"114-39","Light",2000,"carry-forward","drop-off",0.98171109294532,0.532593146147682,0.250020029580481
"114-40","Light",2000,"carry-forward","drop-off",1.01057954631703,0.558407210725069,0.211610430644928
"114-41","Light",2000,"carry-forward","drop-off",0.917580560015316,0.481375308461109,0.328466250525237
"114-42","Light",2000,"carry-forward","drop-off",1.05007754777953,0.456803539446643,0.22235464821605
"114-43","Light",2000,"carry-forward","drop-off",0.994595000830789,0.468293485757137,0.242288199879638
"114-44","Light",2000,"carry-forward","drop-off",0.984972449809175,0.381978722333097,0.276792317581785
"114-45","Light",2000,"carry-forward","drop-off",0.955826178358547,0.517491467653681,0.292533591711526
"114-46","Light",2000,"carry-forward","drop-off",0.990398484280508,0.571040769644885,0.237118921346366
"114-47","Light",2000,"carry-forward","drop-off",0.940477968678533,0.545958488604781,0.263502674767719
"114-48","Light",2000,"carry-forward","drop-off",0.962895845876051,0.502597619303333,0.292198393430255
"114-49","Light",2000,"carry-forward","drop-off",0.975499297200553,0.513295688071731,0.279946092478314
"114-50","Light",2000,"carry-forward","drop-off",0.960110299377342,0.58627968587935,0.298631418970778
"114-51","Light",2000,"carry-forward","drop-off",1.00497423790352,0.557875231107981,0.235517681933519
"114-52","Light",2000,"carry-forward","drop-off",1.03487273752371,0.428571517619545,0.234994396896798
"114-53","Light",2000,"carry-forward","drop-off",0.985466550090347,0.532300821759719,0.311387050719844
"114-54","Light",2000,"carry-forward","drop-off",1.03737372791672,0.44615949886167,0.218769542999569
"114-55","Light",2000,"carry-forward","drop-off",0.955860259630924,0.427060855756498,0.264855276386846
"114-56","Light",2000,"carry-forward","drop-off",1.01638064309364,0.48085539064879,0.242746355082139
"114-57","Light",2000,"carry-forward","drop-off",0.968833066576021,0.613368032748014,0.269786319603187
"114-58","Light",2000,"carry-forward","drop-off",0.987742622727191,0.612880177538987,0.155063204439435
"114-59","Light",2000,"carry-forward","drop-off",0.98584753923274,0.517961818710026,0.198107207957077
"114-60","Light",2000,"carry-forward","drop-off",1.04480556332111,0.372550432232629,0.282839988823552
"114-61","Light",2000,"carry-forward","drop-off",1.0325299550867,0.4098332745704,0.247404553579006
"114-62","Light",2000,"carry-forward","drop-off",1.05411873917223,0.469056895069514,0.254085376810514
"114-63","Light",2000,"carry-forward","drop-off",1.00722035860227,0.479918774270759,0.219359090104326
"114-64","Light",2000,"carry-forward","drop-off",0.971030345086641,0.509511704504926,0.265038961450594
"114-65","Light",2000,"carry-forward","drop-off",1.00741748398748,0.49717285595101,0.223684016492315
"114-66","Light",2000,"carry-forward","drop-off",1.03064563228927,0.539901113512164,0.252197346554183
"114-67","Light",2000,"carry-forward","drop-off",0.970636153091913,0.441880983192356,0.351563114782494
"114-68","Light",2000,"carry-forward","drop-off",1.02401929316036,0.53958597719738,0.214830506404341
"114-69","Light",2000,"carry-forward","drop-off",1.0405943949447,0.476432968734472,0.173201601287404
"114-70","Light",2000,"carry-forward","drop-off",0.979854814633367,0.512180517852551,0.249138455252907
"114-71","Light",2000,"carry-forward","drop-off",0.991043425089449,0.528575369966744,0.232014109572091
"114-72","Light",2000,"carry-forward","drop-off",0.941696644246113,0.558092934301292,0.268010016673178
"114-73","Light",2000,"carry-forward","drop-off",0.960149303186653,0.546033037544704,0.252485923729792
"114-74","Light",2000,"carry-forward","drop-off",1.04094949826486,0.460715198105052,0.235822604733253
"114-75","Light",2000,"carry-forward","drop-off",0.969451213373366,0.453585978587674,0.278222431531154
"114-76","Light",2000,"carry-forward","drop-off",0.949440551118136,0.534175349964237,0.345766899017591
"114-77","Light",2000,"carry-forward","drop-off",1.0375453819002,0.39411209144773,0.237957670316436
"114-78","Light",2000,"carry-forward","drop-off",1.01945715586782,0.534932552895505,0.250721550766133
"114-79","Light",2000,"carry-forward","drop-off",1.0724062207778,0.382014398222048,0.211369126474183
"114-80","Light",2000,"carry-forward","drop-off",1.04967966606365,0.415727427680921,0.201139813664546
"114-81","Light",2000,"carry-forward","drop-off",1.05647621667773,0.530687010378447,0.148156186709559
"114-82","Light",2000,"carry-forward","drop-off",1.00543869527441,0.532592038409458,0.285476856864506
"114-83","Light",2000,"carry-forward","drop-off",1.01339570532445,0.563386357752095,0.230628552172049
"114-84","Light",2000,"carry-forward","drop-off",1.00288416050027,0.465580860915451,0.180021063123794
"114-85","Light",2000,"carry-forward","drop-off",0.907629666017801,0.621818067337655,0.278284509333004
"114-86","Light",2000,"carry-forward","drop-off",1.03644946240598,0.533011614747741,0.217301197828823
"114-87","Light",2000,"carry-forward","drop-off",1.00167215934139,0.433039246976409,0.29230514763554
"114-88","Light",2000,"carry-forward","drop-off",1.04403117436881,0.603119205758674,0.10152314792315
"114-89","Light",2000,"carry-forward","drop-off",0.95397332362422,0.586701141397449,0.273226950495025
"114-90","Light",2000,"carry-forward","drop-off",1.002506133718,0.441306841381054,0.247457301589983
"114-91","Light",2000,"carry-forward","drop-off",1.0502565344958,0.425788021714066,0.243249501188497
"114-92","Light",2000,"carry-forward","drop-off",0.98684300525817,0.505241611312462,0.256692997310148
"114-93","Light",2000,"carry-forward","drop-off",1.0051465121618,0.565962446269653,0.261747159318553
"114-94","Light",2000,"carry-forward","drop-off",0.944954548805679,0.591340442692679,0.257402335409294
"114-95","Light",2000,"carry-forward","drop-off",0.948655633213714,0.523429086433277,0.313577437012828
"114-96","Light",2000,"carry-forward","drop-off",1.00821032668256,0.494391235503106,0.276143849925923
"114-97","Light",2000,"carry-forward","drop-off",1.05344744758001,0.511285179963287,0.157312485559673
"114-98","Light",2000,"carry-forward","drop-off",1.06878930596251,0.351581253481208,0.205188615913469
"114-99","Light",2000,"carry-forward","drop-off",1.01732787004165,0.571859277761966,0.176701179965294
"114-100","Light",2000,"carry-forward","drop-off",1.02863993045571,0.427833252489851,0.221515199865871
