"sim","censoring","n","perc_censored","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr","alpha_fc","beta_fc","gamma_fc"
"119-29","Moderate",1000,0.42,0.959025399980913,0.60307070732078,0.285477939957529,NA,NA,NA,0.93777798812235,0.566413035798631,0.259641505915171
"119-30","Moderate",1000,0.398,1.00958834351991,0.445617659825434,0.251674554286188,NA,NA,NA,1.04535430800474,0.47597818555452,0.193404291747214
"119-31","Moderate",1000,0.418,0.931567080382618,0.454062014542446,0.350434395088804,NA,NA,NA,0.931136792894543,0.529930581906397,0.298756806280925
"119-32","Moderate",1000,0.411,1.00010065655495,0.536604601585079,0.266328080097518,NA,NA,NA,1.00271889737561,0.418958645156757,0.254226808109874
"119-33","Moderate",1000,0.427,0.999016177542077,0.525584331295323,0.196092218747334,NA,NA,NA,0.997673961194016,0.536609427029271,0.195458204258364
"119-34","Moderate",1000,0.393,1.01318886608599,0.718638176592326,0.176124653362288,NA,NA,NA,1.04970280494648,0.3947403145527,0.321511837956279
"119-35","Moderate",1000,0.421,1.0077511911729,0.643829576251446,0.185895970764791,NA,NA,NA,1.00046440822604,0.514057660822988,0.233437920818605
"119-36","Moderate",1000,0.418,1.02899340230488,0.431311032528432,0.174204976810532,NA,NA,NA,0.921601247029735,0.442648442404409,0.36393352601408
"119-37","Moderate",1000,0.392,0.937809415971262,0.572512000535468,0.286665991712186,NA,NA,NA,1.06799095363177,0.490328348051275,0.243607601213405
"119-38","Moderate",1000,0.434,1.05456988712121,0.314109627203803,0.25653144912022,NA,NA,NA,0.986413643233686,0.426944904938305,0.276432527426617
"119-39","Moderate",1000,0.415,0.926784347754419,0.644242925280857,0.315656163820902,NA,NA,NA,1.02601077189811,0.544071374269505,0.199753221006993
"119-40","Moderate",1000,0.416,1.01245611520799,0.594601907701101,0.219820842376236,NA,NA,NA,1.01259892211343,0.523766212656891,0.271460572148906
"119-41","Moderate",1000,0.389,1.0924742518,0.401709262886331,0.103513628929749,NA,NA,NA,0.974575200869688,0.476183900860009,0.260152817668936
"119-42","Moderate",1000,0.4,1.0251155999511,0.566869408368752,0.259072308458908,NA,NA,NA,1.09385627089637,0.504338357010448,0.142648071083049
"119-43","Moderate",1000,0.414,0.995356695182341,0.534575251591003,0.269015726163008,NA,NA,NA,1.00881918789671,0.546910626618353,0.208970484851933
"119-44","Moderate",1000,0.433,0.926192229770348,0.683333345419626,0.230390823221425,NA,NA,NA,1.00337363006013,0.480937653825857,0.198604986548806
"119-45","Moderate",1000,0.397,0.909981473866928,0.404546048043643,0.407273265689024,NA,NA,NA,0.989510808872779,0.483183746479183,0.312936583232484
"119-46","Moderate",1000,0.427,0.987057859130931,0.462104456594577,0.253456696895109,NA,NA,NA,1.00186152208899,0.401325318437038,0.39905624196072
"119-47","Moderate",1000,0.405,1.04637857647186,0.569776555309235,0.198130031113843,NA,NA,NA,0.944178824875742,0.535912281674155,0.195155947169508
"119-48","Moderate",1000,0.417,0.980216432434729,0.435247696723954,0.272666875863747,NA,NA,NA,1.06825863911226,0.558935440778981,0.159034646664894
"119-49","Moderate",1000,0.395,0.917773505334751,0.576279278773493,0.34174988936979,NA,NA,NA,0.989529356506932,0.505757677325036,0.216508097391174
"119-50","Moderate",1000,0.393,0.912883304725096,0.397157814071479,0.324488023700786,NA,NA,NA,0.925739707045112,0.627298512647748,0.270725739803526
"119-51","Moderate",1000,0.391,0.94816341103346,0.649862539364991,0.263849497789652,NA,NA,NA,0.965597599130176,0.586083279936545,0.279611027108283
"119-52","Moderate",1000,0.408,0.953340770039306,0.569417796852751,0.257075523167522,NA,NA,NA,1.01377084877069,0.623179074660441,0.191114312836829
"119-53","Moderate",1000,0.408,1.01509070619278,0.635006669128832,0.163919771971693,NA,NA,NA,0.988042626117425,0.526729148653594,0.236842711633162
"119-54","Moderate",1000,0.377,1.07270712544651,0.466620620910715,0.198246376961372,NA,NA,NA,1.024237636906,0.423733626078462,0.211801256528326
"119-55","Moderate",1000,0.402,0.943629137967061,0.645702273333751,0.315492482948788,NA,NA,NA,1.01846498491647,0.498353066579647,0.186872443218173
"119-56","Moderate",1000,0.398,1.0221837871931,0.324930048413412,0.29110430944407,NA,NA,NA,1.03977887304193,0.503123438916992,0.150461819811053
"119-57","Moderate",1000,0.41,1.03584069369469,0.542469488722992,0.187635922972557,NA,NA,NA,0.991238114092051,0.45398087144529,0.237853624761701
"119-58","Moderate",1000,0.427,1.01752396456472,0.483744181002043,0.256344460090245,NA,NA,NA,1.03363541276904,0.540870441201388,0.233096550049149
"119-59","Moderate",1000,0.417,0.996541199664007,0.476561667891689,0.169021532822126,NA,NA,NA,1.01736657931477,0.449056201661746,0.240281198987925
"119-60","Moderate",1000,0.408,1.05985094426029,0.494864965662532,0.154730206942675,NA,NA,NA,0.950643292994469,0.461470070255362,0.287591871593368
"119-61","Moderate",1000,0.411,1.04439200904698,0.27627089664654,0.234733321851747,NA,NA,NA,1.00838261726072,0.589791606941709,0.281701387587043
"119-62","Moderate",1000,0.395,1.04924096000362,0.482636418378126,0.322244742540687,NA,NA,NA,0.999867380328879,0.465981159344919,0.25489484228145
"119-63","Moderate",1000,0.392,1.01648322833926,0.390061642236872,0.156035855732512,NA,NA,NA,0.999656702132431,0.473221296322244,0.315805558287973
"119-64","Moderate",1000,0.39,1.03955190864205,0.250084072567138,0.236867305904008,NA,NA,NA,1.0087370586879,0.489398667636794,0.243949350737595
"119-65","Moderate",1000,0.416,1.02790037590263,0.484958520971546,0.271248068518647,NA,NA,NA,1.07537626217088,0.54501293032923,0.0994870595982784
"119-66","Moderate",1000,0.409,0.965268431742434,0.632733642020979,0.241987017489342,NA,NA,NA,1.01796420262706,0.504975888116186,0.225439818763743
"119-67","Moderate",1000,0.399,0.983318826096273,0.420515086825214,0.298944939893547,NA,NA,NA,1.06995215980853,0.392529670562288,0.184374816037012
"119-68","Moderate",1000,0.412,0.894209053800254,0.508042759447192,0.355180189959571,NA,NA,NA,0.931763543825977,0.56579832754086,0.315143762294049
"119-69","Moderate",1000,0.405,0.998380890221706,0.453392574954547,0.274552346074353,NA,NA,NA,0.959527120603285,0.638035353750208,0.27779902909389
"119-70","Moderate",1000,0.407,0.989348799210805,0.40734843465365,0.346628450516382,NA,NA,NA,0.971447393762942,0.484101926584125,0.316584998830544
"119-71","Moderate",1000,0.43,1.01778413658934,0.674493950489096,0.222804367347086,NA,NA,NA,1.03748327701448,0.629618280858042,0.195996750275976
"119-72","Moderate",1000,0.424,0.986948814959685,0.328067486467537,0.25558186740568,NA,NA,NA,1.05803492780183,0.472083569151539,0.194730278383579
"119-73","Moderate",1000,0.392,0.979198508710398,0.496993001902446,0.242332217093071,NA,NA,NA,0.978269271055309,0.601792322945885,0.243522926403
"119-74","Moderate",1000,0.407,0.957573737421401,0.693189606504238,0.317847727998627,NA,NA,NA,1.03509188428726,0.464309438899186,0.208787506454038
"119-75","Moderate",1000,0.414,1.03225989309351,0.490501942330044,0.195335396874002,NA,NA,NA,0.999428127958244,0.473108959683186,0.261556164377808
"119-76","Moderate",1000,0.418,0.977209367060154,0.405834507412809,0.315107595604615,NA,NA,NA,1.10096757155571,0.351250351421045,0.106349522886588
"119-77","Moderate",1000,0.433,1.11932847315977,0.19339958332787,0.253468229398963,NA,NA,NA,1.0212027599383,0.469119344870376,0.284608932764838
"119-78","Moderate",1000,0.389,1.03776580512472,0.426626218586513,0.2773083869509,NA,NA,NA,1.05509950538277,0.493186588599494,0.205144890998877
"119-79","Moderate",1000,0.425,0.978206684596753,0.701561778417069,0.20756774132265,NA,NA,NA,0.957629774548208,0.554145833640983,0.254564606739215
"119-80","Moderate",1000,0.408,1.03857987916892,0.577359072112233,0.199817767732007,NA,NA,NA,1.01050885737546,0.55314056519031,0.261965148287529
"119-81","Moderate",1000,0.415,0.998572745601499,0.492452607996473,0.242462145141769,NA,NA,NA,0.887894764849979,0.598054791944866,0.285771203386714
"119-82","Moderate",1000,0.397,0.943519532645483,0.413639227022233,0.375119828766934,NA,NA,NA,1.06509576053194,0.380449851492748,0.287338559177525
"119-83","Moderate",1000,0.381,1.00249472818073,0.775325077459497,0.146917543906533,NA,NA,NA,0.952053645202999,0.453710160567403,0.339118450225727
"119-84","Moderate",1000,0.394,1.00927094856588,0.484416998320479,0.228749002276089,NA,NA,NA,1.01065869441647,0.575338021216812,0.249508187792836
"119-85","Moderate",1000,0.414,1.00062047567157,0.731500509325434,0.204827539432663,NA,NA,NA,0.944433092696826,0.749673640109562,0.260338588510765
"119-86","Moderate",1000,0.417,0.888904503103376,0.686767037120624,0.266837006714989,NA,NA,NA,1.00069034174577,0.596586057630782,0.156165970964102
"119-87","Moderate",1000,0.409,1.02842361624668,0.48397173593515,0.227079283154444,NA,NA,NA,0.98134626838984,0.448585218163016,0.282729544401675
"119-88","Moderate",1000,0.399,0.993609172251317,0.636929203082162,0.234643516866508,NA,NA,NA,0.962057296495121,0.620053306748126,0.230332045061979
"119-89","Moderate",1000,0.382,1.02078606354158,0.504289529270516,0.20910294639902,NA,NA,NA,0.970762991901038,0.350889622114578,0.213457322660908
"119-90","Moderate",1000,0.414,1.016709403377,0.559378841879146,0.211256264033664,NA,NA,NA,0.982738123867424,0.533136388487142,0.199784278563228
"119-91","Moderate",1000,0.413,0.955295940126319,0.574796652672623,0.212983498509142,NA,NA,NA,0.908019565875666,0.479574194414253,0.303766211653365
"119-92","Moderate",1000,0.382,1.00019479754231,0.509000427132553,0.169358185351414,NA,NA,NA,0.889432081911707,0.491018911886176,0.401967771505108
"119-93","Moderate",1000,0.422,1.01761681299189,0.444894881534196,0.176558872931699,NA,NA,NA,0.995764768496963,0.470193927004923,0.265673825951432
"119-94","Moderate",1000,0.423,0.974367783547104,0.614454129837697,0.196947543613496,NA,NA,NA,0.98177269030609,0.556662311404871,0.24450140429242
"119-95","Moderate",1000,0.419,0.98689508710266,0.310349975407232,0.255558299946664,NA,NA,NA,0.955991308427347,0.584404855330619,0.203056969609512
"119-96","Moderate",1000,0.392,1.04450687936947,0.622979328651639,0.197867844790983,NA,NA,NA,0.989567734013651,0.509304628800244,0.251528793222058
"119-97","Moderate",1000,0.418,0.943115724085281,0.509000027349141,0.23869778584514,NA,NA,NA,1.09639236833139,0.490898921342207,0.194110251324932
"119-98","Moderate",1000,0.429,0.948615485674172,0.620304143636259,0.244099368846066,NA,NA,NA,1.08647688909593,0.280135984140341,0.301663720225056
"119-99","Moderate",1000,0.398,0.99585791296075,0.610363648817626,0.22485284473054,1.06572927694108,0.368103830093294,0.230606371125119,1.07639135750328,0.569484692780266,0.116837128091802
"119-100","Moderate",1000,0.428,1.02687608078327,0.522521062681058,0.248789046823537,NA,NA,NA,1.05812505114357,0.5087030549473,0.201366983459692
"120-1","Moderate",1000,0.398,1.10544275738048,0.369168651353777,0.1814885390386,1.10280901029344,0.382715500196355,0.183711744418843,0.93399009472314,0.453889295707871,0.306896496958122
"120-2","Moderate",1000,0.382,1.03876697790237,0.252540826197478,0.225563529734737,NA,NA,NA,0.962318569877942,0.576796885690563,0.246598013076549
"120-3","Moderate",1000,0.397,0.902643999280795,0.832088860220752,0.28605204632485,NA,NA,NA,0.924711918250241,0.64140934735624,0.308237781608223
"120-4","Moderate",1000,0.398,1.04904906468127,0.446619200371823,0.216102133653212,NA,NA,NA,1.03370164331257,0.457823963379969,0.223297422646824
"120-5","Moderate",1000,0.4,0.968059992246984,0.485336797253759,0.330134822259887,NA,NA,NA,1.01943143945388,0.403767388892111,0.328860043603043
"120-6","Moderate",1000,0.403,0.951625299972533,0.574549452673359,0.303466162546022,NA,NA,NA,1.06441210489863,0.46840953378683,0.250996472414666
"120-7","Moderate",1000,0.42,1.10588762832652,0.413325422819248,0.102032196878616,NA,NA,NA,1.03331419623868,0.445878663837103,0.16083047722101
"120-8","Moderate",1000,0.428,1.04415065857736,0.426126624838245,0.179479013585544,NA,NA,NA,1.00044003052783,0.535841242472311,0.236517895944726
"120-9","Moderate",1000,0.4,1.01056941996349,0.604060486603986,0.264966851218647,NA,NA,NA,0.981875986100984,0.513206058134068,0.190311219696317
"120-10","Moderate",1000,0.412,0.986554207871605,0.445133488335089,0.340210684729158,NA,NA,NA,1.08436254200285,0.403820653912306,0.233606230306998
"120-11","Moderate",1000,0.423,0.935401467425882,0.442441091532663,0.361569954856135,NA,NA,NA,0.935694341938809,0.462232557813945,0.293389806686923
"120-12","Moderate",1000,0.438,1.06402125150415,0.528450501463126,0.257604433947223,NA,NA,NA,1.04503872355228,0.424081298356531,0.249057984061471
"120-13","Moderate",1000,0.409,0.991001419393565,0.556592673696276,0.174492660250881,NA,NA,NA,0.997864094018463,0.489954968779708,0.216276946077088
"120-14","Moderate",1000,0.414,1.08311658160034,0.418950997737371,0.21449632499501,NA,NA,NA,0.884009194547544,0.509781653753971,0.330313739147417
"120-15","Moderate",1000,0.417,1.00191619178098,0.329784669019982,0.280108511933962,NA,NA,NA,1.07210295908348,0.354108653850353,0.163949088697818
"120-16","Moderate",1000,0.415,1.02351762341888,0.486649850602961,0.257609505557332,NA,NA,NA,0.959825299742095,0.39426254039633,0.347925520895873
"120-17","Moderate",1000,0.422,0.941801140761224,0.576386245603806,0.216096371942498,NA,NA,NA,1.01449010615139,0.519110641813729,0.228515436703885
"120-18","Moderate",1000,0.431,0.955845474667454,0.534851050349136,0.23106553697581,NA,NA,NA,0.963614501464905,0.504135673260346,0.272024634731778
"120-19","Moderate",1000,0.396,1.03093430642697,0.442987339012987,0.256348072211549,NA,NA,NA,0.99077444613201,0.613793106632819,0.321118960267075
"120-20","Moderate",1000,0.399,1.08179628188459,0.287147475139339,0.278539286183021,NA,NA,NA,0.968225199112076,0.507046198213146,0.170337692801494
"120-21","Moderate",1000,0.447,1.05809669654147,0.375303867307246,0.194447802332605,NA,NA,NA,1.00357151777934,0.494188037281786,0.25478998344875
"120-22","Moderate",1000,0.407,0.959889400648795,0.68908067821614,0.227792563631284,NA,NA,NA,1.004024548407,0.477713499875019,0.164429185158094
"120-23","Moderate",1000,0.418,1.08125414502295,0.360376219930803,0.206920058886003,NA,NA,NA,0.993611036723875,0.610644373218762,0.263884769285853
"120-24","Moderate",1000,0.398,1.02149129532794,0.45531430140201,0.243713175597065,NA,NA,NA,1.01106066769156,0.400948408377684,0.224716599326293
"120-25","Moderate",1000,0.388,1.06198089170324,0.345126617181356,0.23603425513743,NA,NA,NA,0.984430058771033,0.518632194136028,0.189913215113929
"120-26","Moderate",1000,0.398,0.956658838025947,0.416574704822705,0.360929174274285,NA,NA,NA,1.04123451301388,0.364402676718797,0.240784183823747
"120-27","Moderate",1000,0.395,0.98976992047193,0.419879662467334,0.171658636678311,NA,NA,NA,1.00942803846371,0.5480667102249,0.241854678559702
"120-28","Moderate",1000,0.411,1.01695427822893,0.330064615453952,0.220971414497133,NA,NA,NA,0.964010697593848,0.612649058913444,0.263512780067935
"120-29","Moderate",1000,0.401,0.954629676894492,0.643869613373121,0.281283646917142,NA,NA,NA,0.952733566511238,0.504535707636739,0.402440004618394
"120-30","Moderate",1000,0.446,1.01192461101104,0.524595577730582,0.222731155880327,NA,NA,NA,0.923412735799436,0.576958971399954,0.333668663453626
"120-31","Moderate",1000,0.412,1.03458520405727,0.486658009745227,0.155786576759133,NA,NA,NA,0.981623060375162,0.499264733112996,0.298188969578564
"120-32","Moderate",1000,0.4,0.972201226894341,0.522828508035597,0.232947190717146,NA,NA,NA,1.03216263904009,0.460192857194087,0.223183852577817
"120-33","Moderate",1000,0.415,0.977774241091962,0.598276838459268,0.287378240591197,NA,NA,NA,1.00215992826655,0.322089848108667,0.320672395965968
"120-34","Moderate",1000,0.401,1.06391957375461,0.480555332640452,0.192794554220755,NA,NA,NA,1.02691108257141,0.571399366375148,0.272886623447625
"120-35","Moderate",1000,0.399,1.00778533583717,0.435766546806089,0.28844919532027,NA,NA,NA,1.05915653325483,0.449616915737131,0.212667400684629
"120-36","Moderate",1000,0.394,1.01503814245209,0.506980710044459,0.250529823884189,NA,NA,NA,1.00523960653041,0.5878252716451,0.149420638521534
"120-37","Moderate",1000,0.416,0.983408871488723,0.487446348306144,0.348049404029044,NA,NA,NA,0.982829108655901,0.504388475107381,0.236752506641895
"120-38","Moderate",1000,0.44,1.05044949156,0.258538332359813,0.316474001556368,NA,NA,NA,1.08733744201302,0.535036078597189,0.202853157818231
"120-39","Moderate",1000,0.4,0.981053097903663,0.630073543654465,0.272754613687444,NA,NA,NA,1.12716508920208,0.345265686532928,0.173992424742143
"120-40","Moderate",1000,0.433,1.08468906640427,0.463366118951372,0.150842349350234,NA,NA,NA,0.979451220347908,0.442417503099406,0.233152732411332
"120-41","Moderate",1000,0.435,1.09874516905782,0.513906191272699,0.288117790130446,NA,NA,NA,1.06657043686831,0.455368734225897,0.223278926935092
"120-42","Moderate",1000,0.392,1.01637955467831,0.503587933135846,0.178907304144047,NA,NA,NA,1.02234798591625,0.609825873883106,0.177469170097943
"120-43","Moderate",1000,0.389,0.920082540281241,0.522181500485273,0.302717522987542,NA,NA,NA,1.00809696574168,0.570763751231173,0.168632485935974
"120-44","Moderate",1000,0.432,1.02317420136317,0.415417443100036,0.165255844002552,NA,NA,NA,0.977270958791201,0.549249575408979,0.306335622094021
"120-45","Moderate",1000,0.412,1.02987614811305,0.415610160682473,0.199973022540685,NA,NA,NA,1.01787085941888,0.538759680578827,0.173680280235903
"120-46","Moderate",1000,0.417,0.969162719916466,0.503054275955043,0.222228150641316,NA,NA,NA,1.08320207743717,0.473670371344115,0.187443671341989
"120-47","Moderate",1000,0.418,1.01257657136542,0.543309882887037,0.183153446114838,NA,NA,NA,0.944026414285428,0.604548861638212,0.260463053758723
