"","sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"5404","11426-4","heavy",500,50,0.424,1.06788885300721,0.35843955204487,0.2432889420574,1.13204394459057,0.123096547868166,0.33979834326568,0.09760282170847,0.176773590331918,0.126977841432217,1.09154540061817,0.300702086977994,0.270211332357909,0.110751689765918,0.191831237704767,0.144788857175366,295.498,2.54999999999995
"5405","11426-5","heavy",500,50,0.472,1.00742725634303,0.502049859351312,0.246098659321241,1.05368831347241,0.538717337585454,0.344934287178324,0.110761002882012,0.271351745463686,0.142248912801977,0.934082624784379,0.928402037803295,0.248503230369843,0.126959026712858,0.297404452384325,0.12417122066847,321.938,2.71900000000005
"5406","11426-6","heavy",500,50,0.454,1.01155348320884,0.458946333508505,0.164629452108536,1.04220224961597,0.474505710139164,0.230284756343443,0.107930213947311,0.274413774599669,0.144841826119465,0.966850613515728,0.689181944626598,0.17319854677038,0.103471937072592,0.260003393839392,0.137344389476882,308.947,2.67499999999995
"5407","11426-7","heavy",500,50,0.518,0.984486145770803,0.488039820085708,0.249335024778342,1.00156203068029,0.490087883720787,0.32471549954408,0.0985388528924331,0.196588935395263,0.128556157883937,0.940670434945495,0.641924956546413,0.283647183862492,0.108332126915378,0.227810707418041,0.144102677600636,346.605,2.61999999999989
"5408","11426-8","heavy",500,50,0.456,1.03808423909062,0.580380783214592,0.086910595504961,1.05200800903139,0.588554767745086,0.152314100197091,0.0949207172404572,0.207225569838802,0.134057591106656,0.980579008997083,0.929801969784542,0.151476805096689,0.100975270320658,0.24662404320297,0.143111269206492,257.212,2.95299999999997
"5409","11426-9","heavy",500,50,0.526,1.02997137643392,0.538844417524932,0.174961147492162,1.08520003574604,0.40565426708679,0.290966242309088,0.114138932492395,0.179503947263619,0.154538758700583,1.02503247008689,0.570450674162076,0.226655995538425,0.115499789881567,0.209962601846532,0.132911176461531,317.562,2.87599999999975
"5410","11426-10","heavy",500,50,0.504,0.991149319871074,0.375594288223325,0.225421126973304,0.989442014764844,0.491592777274538,0.214564555028774,0.0972771006293242,0.204047245736005,0.130354569944587,0.946452292066517,0.618566420017945,0.18512431233516,0.114925222445035,0.243604418402346,0.142205851323582,304.592,2.5630000000001
"5411","11426-11","heavy",500,50,0.5,0.888425916484886,0.618418123921903,0.314620593886976,0.928782468142493,0.555165885739402,0.407007453892097,0.101148914698536,0.206305609702176,0.128409552318265,0.842111676462015,0.803434362800113,0.392762227492584,0.108588304604687,0.245543796905251,0.135218978393336,316.847,2.56700000000001
"5412","11426-12","heavy",500,50,0.446,1.03061296648528,0.513552019223041,0.333263564418278,1.09275308869567,0.399447069409484,0.40347809384548,0.097367208881674,0.199708023641426,0.132369114943599,1.02261850326011,0.585741683191281,0.411218437531088,0.097095609253623,0.229704871080623,0.119766270846469,280.494,2.86499999999978
"5413","11426-13","heavy",500,50,0.474,0.953460443535483,0.567945887840032,0.251951728509105,0.971889560337847,0.555932905408054,0.359810366858846,0.11348576782041,0.220756085801492,0.146922209140187,0.852382801733951,0.840742551419225,0.22720799385376,0.113592612042874,0.253535334410376,0.157244976969921,335.733,2.54799999999977
"5414","11426-14","heavy",500,50,0.514,0.927300685838712,0.537037500657907,0.263890541971412,1.01286788278674,0.391993530243254,0.30683367833065,0.106286172833034,0.213118615859745,0.129392162071452,0.885872834848402,0.640963174738084,0.259517521452626,0.110386225945846,0.225699297260097,0.144430180031762,331.926,2.87199999999939
"5415","11426-15","heavy",500,50,0.502,0.979677046703231,0.471628679458092,0.216800111854344,0.972313542118586,0.682796271355894,0.251661220386328,0.107005391279085,0.210411964856969,0.125873771243322,0.903314637966533,0.857627925950356,0.206859142035016,0.102951420446032,0.222007341266692,0.135090256169632,337.864,3.13900000000012
"5416","11426-16","heavy",500,50,0.5,1.061058724408,0.372479109846392,0.20892591080102,1.1009495904294,0.297693991738649,0.281735669022971,0.110594001982971,0.20848663858257,0.137432039418864,1.06740639414341,0.385299206656729,0.257237037862289,0.113323761214934,0.206723539145079,0.135732140863047,307.259999999999,3.04799999999977
"5417","11426-17","heavy",500,50,0.522,1.07018782891752,0.373825766131214,0.162880196150516,1.07420301817482,0.35801055878092,0.2356322853817,0.0974672940985786,0.170135079029249,0.129039039717157,1.05125812539309,0.432888459140537,0.204931539114249,0.109332699148489,0.231300884800378,0.129485281729281,327.337,3.23099999999977
"5418","11426-18","heavy",500,50,0.482,0.981050076734982,0.445354388285343,0.334778857833706,1.03913460284389,0.384788372503393,0.396120512722366,0.10447738268647,0.202054466276759,0.149181163926322,0.970633671292958,0.549877228824728,0.386737238528446,0.115547883157989,0.243740704906848,0.140472461916621,316.583000000001,2.51400000000012
"5419","11426-19","heavy",500,50,0.484,1.09739452956797,0.481070068546415,0.182553853919101,1.11957107994358,0.52715932345735,0.212841848534199,0.104550128930099,0.209816945029423,0.138246110304748,1.0624128913904,0.599167341385087,0.211122749319534,0.103954905727635,0.205264628658638,0.141263081796012,322.026,2.60099999999966
"5420","11426-20","heavy",500,50,0.482,0.946865304502206,0.539208888875531,0.340454771984193,1.00284299113981,0.431715748762682,0.401839530169451,0.0977578000948461,0.166860617494091,0.140093814221145,0.916292744864976,0.651775311558471,0.396968754443987,0.117504825365649,0.189467458380198,0.135916869622095,320.997,2.625
"5421","11426-21","heavy",500,50,0.448,1.00291373311127,0.524050912399036,0.20638391850052,1.04705610183964,0.491266791193323,0.277802070321223,0.106222000952773,0.220852908855096,0.128334461199596,0.980545719701422,0.690463411872353,0.229596922944095,0.101348636628402,0.235869973750964,0.125257255829358,308.406,2.41600000000017
"5422","11426-22","heavy",500,50,0.448,0.956364931239857,0.522457483586431,0.186634223646989,0.983373331341632,0.430307221868688,0.294778042935189,0.0974160544618042,0.193296549804114,0.124494799782963,0.933679750251646,0.602752543729549,0.221219799013342,0.103691915473298,0.198288935475167,0.137219537442086,309.649,2.34599999999955
"5423","11426-23","heavy",500,50,0.446,1.07780841662011,0.499298350515806,0.0259666880584795,1.11213660605688,0.522746604300581,0.125829198633401,0.116392871905165,0.269856386487438,0.154349658739531,1.04549294361055,0.7539316646826,0.0949292686224571,0.122612757216078,0.266597637497431,0.14765940311131,294.099999999999,2.38900000000012
"5424","11426-24","heavy",500,50,0.498,0.93003837723789,0.475644264624942,0.258877365491676,0.989360180741854,0.452133020507601,0.300488937074911,0.0982459902976714,0.204955054421831,0.130008573817036,0.871505886291196,0.687574678785834,0.275747322872794,0.106360891250918,0.195341370315525,0.13665879777388,349.787,2.58599999999933
"5425","11426-25","heavy",500,50,0.49,1.07322642250243,0.397080009992858,0.148759558031706,1.11987142783339,0.287736585190017,0.217796456765429,0.107087179555577,0.187728409131197,0.125102065038513,1.07688398192779,0.355931706226626,0.208189839156288,0.118298788316745,0.238595078055966,0.135049443808547,312.591,3.02300000000014
"5426","11426-26","heavy",500,50,0.498,1.07692142259906,0.267082771896703,0.375552458342011,1.09126659653097,0.299141838151633,0.42633818363127,0.0956242907908794,0.176084180893003,0.12700368621377,1.08427777986162,0.267688532323444,0.371118285822619,0.116626347974286,0.214423160589628,0.146256431088073,371.722,2.63500000000022
"5427","11426-27","heavy",500,50,0.48,1.01611212865969,0.550598330774596,0.144344017840402,1.04962015153269,0.499994407279282,0.242110948389862,0.111125266770343,0.251828162195644,0.136570716285656,1.00079764422753,0.56500722386481,0.205760119634931,0.118437691849792,0.262985794976176,0.140161981357985,339.922,2.44800000000032
"5428","11426-28","heavy",500,50,0.456,1.05235491488413,0.533656623901286,0.300515775156249,1.13097584679172,0.325849006436173,0.417599224442475,0.10732958701395,0.273176600838555,0.13292773210876,1.02561010714458,0.706716675452214,0.329803831427223,0.1079339434986,0.262628685560108,0.142200410053756,334.242,2.82099999999991
"5429","11426-29","heavy",500,50,0.492,1.01552796367417,0.456481193288145,0.337590790782715,1.00351497729593,0.633019858680956,0.432014929485577,0.104828111684581,0.252961392492543,0.128942406509042,0.922581340158728,0.840706132761706,0.384433075526565,0.110256656691409,0.259925875875804,0.137276520840925,336.865,3.11800000000039
"5430","11426-30","heavy",500,50,0.502,1.02592196208664,0.514230794325168,0.204607752233072,1.07806267600981,0.279995730128246,0.357370888968289,0.119375308629259,0.205527722824874,0.130781257416095,1.00735582248177,0.521863065983641,0.300681512043424,0.12390622441593,0.289195498279593,0.147155992667376,328.507,2.64100000000144
"5431","11426-31","heavy",500,50,0.498,1.00279540570371,0.636269357147325,0.157595848743599,1.02292184264126,0.65886910796741,0.26554176454263,0.101805444016682,0.225933797812574,0.136907667995545,0.954009674328194,0.949996049805237,0.103340654686586,0.109486441800963,0.227797321606488,0.131784798967726,342.688999999998,3.04300000000148
"5432","11426-32","heavy",500,50,0.424,1.03071368610599,0.656315821843983,0.0898968289554899,1.05033851405597,0.722815702079675,0.137701155872801,0.0979317091800744,0.279836082489683,0.139531410805888,0.988787609287727,0.986545245705892,0.153937205985635,0.100185868536892,0.273786087193796,0.136214283044187,233.569,3.21799999999894
"5433","11426-33","heavy",500,50,0.46,0.90481009431663,0.564983447654345,0.218945654757468,0.994186760912328,0.377012957011251,0.329068092846072,0.0970376281029133,0.253995436555418,0.132930433296065,0.875849041420587,0.726093257667965,0.277165651278551,0.113209498446128,0.270134867451203,0.132444907722645,324.634,2.65400000000045
"5434","11426-34","heavy",500,50,0.468,0.946420379849478,0.498333385958691,0.371761123464338,0.923134969472564,0.718310049648846,0.468344070944303,0.106386616665609,0.21833726716414,0.140405103350896,0.826627939087747,0.946522688197004,0.436399787167308,0.119864109404803,0.240422725984356,0.133522694101728,301.174000000001,2.72400000000016
"5435","11426-35","heavy",500,50,0.434,1.03581564793326,0.526411823573182,0.295890571608144,1.07005926696551,0.470170657641661,0.366805699718047,0.0986209902032347,0.162634778512328,0.136299522150216,0.98722987857706,0.797471433748118,0.248931301028444,0.10194792984231,0.217654423716935,0.134567876408311,312.824000000001,2.83799999999974
"5436","11426-36","heavy",500,50,0.466,0.987163902381086,0.429794923387067,0.178756850679039,1.03123186111833,0.344067741385957,0.274259608273447,0.114081088953048,0.216276269364485,0.156884938692153,0.98957449371765,0.509450887393995,0.19671561686288,0.112339913653558,0.23895476760588,0.135299095820424,332.216999999999,2.54099999999926
"5437","11426-37","heavy",500,50,0.466,0.919459509518223,0.558436926943427,0.259905274660764,0.970541865291077,0.561220689666121,0.297786110078216,0.0974639882089889,0.213004039192755,0.126170647195662,0.891017118776082,0.798241219370353,0.246086362690439,0.114319577890006,0.263845426652729,0.149172667833597,324.145,2.60000000000036
"5438","11426-38","heavy",500,50,0.466,0.931584264454307,0.537901960823831,0.224216930373951,0.996304713364732,0.422479974014241,0.329460541301139,0.100596575007129,0.21629468946511,0.130869226155046,0.930062846892004,0.553209407998215,0.315873644244219,0.0963551562744514,0.223928146439246,0.130055217860028,321.388999999999,2.97199999999975
"5439","11426-39","heavy",500,50,0.508,1.02046368290492,0.590027207908554,0.237510033002108,1.04914916453289,0.558679171361832,0.3652634079396,0.111641133677364,0.185698207966537,0.120211050078591,0.958870241301107,0.697795447847284,0.306843340717315,0.12042984570917,0.183907731616891,0.134535023266186,355.423000000001,2.68099999999868
"5440","11426-40","heavy",500,50,0.468,0.964767813118803,0.507341049825269,0.262790265873722,1.03337278113167,0.379476907028057,0.360965515332447,0.101533387420419,0.222489681262223,0.133994189610067,0.925898035560419,0.609509758495007,0.344862587025909,0.103618794690469,0.245683229226919,0.133198222083026,329.1,2.79100000000108
"5441","11426-41","heavy",500,50,0.508,1.00752458621113,0.459481586308114,0.242271245982913,1.02632560468247,0.447339081739803,0.359168400284437,0.112593183972079,0.20688405189077,0.129219826058559,0.949859259125893,0.628168546823295,0.325419635320647,0.123982126855283,0.219030570046663,0.14743348622481,332.844000000001,3.01499999999942
"5442","11426-42","heavy",500,50,0.534,1.01664893676829,0.498070328555521,0.191387623482996,1.1034590188018,0.247269991652024,0.329094627592605,0.0985470346246925,0.179378475408162,0.133587046508562,1.04318488958515,0.38669495548503,0.313453087543539,0.115889464762134,0.237497530289284,0.13025425485284,352.253999999999,2.69100000000071
"5443","11426-43","heavy",500,50,0.494,0.974699906123067,0.551052301318022,0.185496233840362,1.00837495564945,0.566868299285734,0.273573532851022,0.115451960304505,0.20642833898711,0.138105876136947,0.912489251478612,0.851857926379441,0.228910122663948,0.122380013708287,0.244582227483925,0.123909890220585,309.196,2.49799999999959
"5444","11426-44","heavy",500,50,0.478,0.973122560665244,0.65834449711572,0.0497413059582156,0.962698520440505,0.830610933392102,0.0619144677227003,0.0971452044847497,0.202391502580187,0.138461115624818,0.892952512608618,0.952126228340898,0.0458983772363883,0.101758270163174,0.22548761116241,0.134530099442495,292.42,2.81399999999849
"5445","11426-45","heavy",500,50,0.528,0.994935226566449,0.483915158556671,0.154124609038693,1.05832363972495,0.309774877034881,0.241008973797143,0.0992838068103206,0.163447524907119,0.139370800548048,0.987592384905448,0.459280468826907,0.197667232737674,0.120289785248303,0.240008306476358,0.129786165594553,358.432999999999,3.33899999999994
"5446","11426-46","heavy",500,50,0.488,1.06844011009413,0.555895965018248,0.144782214125975,1.10975989210146,0.664921823816445,0.215748378239189,0.0973909774131897,0.243702948591696,0.127707980116752,1.02515755125186,0.812012499482041,0.162856900793016,0.117072334154397,0.277511682308722,0.160329967804045,345.184999999999,3.04000000000087
"5447","11426-47","heavy",500,50,0.476,0.942838508709642,0.568731528507391,0.193909096133421,0.949830457159969,0.626995809585014,0.346378039103298,0.101779297602233,0.221747153048668,0.126635095893951,0.847425300278533,0.80731726834324,0.289837785717389,0.110705281104164,0.22701814915207,0.149743979016368,332.317000000001,2.96899999999914
"5448","11426-48","heavy",500,50,0.466,1.10496610644817,0.496675672600104,0.110462916656561,1.07689155136033,0.660574794206966,0.130454763475589,0.110300081917532,0.203613461383738,0.115889503396002,1.02980000182193,0.756215133184973,0.136953382499703,0.105624959219235,0.21677534637316,0.118178469617015,268.093000000001,2.32999999999993
"5449","11426-49","heavy",500,50,0.492,1.03326521842685,0.521817157316481,0.192726021017081,1.08881015889765,0.500889672955857,0.247530930532133,0.108081857314606,0.189272790286013,0.148705590192021,1.02532583097797,0.680525399037529,0.203278051631365,0.110873073529673,0.248230086645332,0.139822666358238,298.932000000001,2.97199999999975
